url,localizacao,tipo,area_ha,area_m2,descricao,preco,valor_m2,quartos,suites,vagas,creci,total_comodos,categoria_area,categoria_preco
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-950089,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 2,02 ha",2.02,20200.0,"Chácara à venda, 20200 m² por R$ 1.450.000,00 - Setor Habitacional Tororó (Jardim Botânico) - Brasíl",1450000.0,71.0,0,0,0,23749,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-4-quartos-venda-mansoes-abraao-i-santa-maria-df-setor-de-mansoes-abraao-i-chacara-17-972973,"Setor de Mansões Abraão I Chacará 17, MANSOES ABRAAO I, SANTA MARIA","Venda Rural 0,00 ha",0.0,0.0,CHACÁRA EM SANTA MARIA À 2KM DA BR 040 - ESCRITURADA - TODA MURADA - CASA ESTILO COLONIAL,5000000.0,250.0,4,2,5,6131,6,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-zona-rural-sao-sebastiao-df-rural-1110745,"RURAL, ZONA RURAL, SAO SEBASTIAO","Venda Rural 2,00 ha",2.0,20000.0,Córrego com água durante todo o ano.,500000.0,25.0,0,0,0,25679,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-18-1217718,"Rua 18, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 4,00 ha",4.0,40000.0,,2500000.0,62.0,0,0,3,27315,0,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-13-765726,"Rua 13, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,08 ha",0.08,800.0,,3300000.0,4.0,6,3,0,10075,9,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-rodovia-df-135-km-9-1203727,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,Terreno muito preservado,268000.0,13.0,0,0,0,24770,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-14-715300,"Rua 14, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,ÓTIM ACASA RECEM REFORMADA,2140000.0,107.0,0,0,8,27315,0,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-18-1229063,"Rua 18, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,"RUA SUPER TRANQUILA  SEM  TRÂNSITO  CHÁCARA PLANA,  CERCADA E TELADA,  VISTA  CHAPADA DA CONTAGEM",335000.0,16.0,0,0,0,5869,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-rodovia-df-135-km-9-1110071,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"Condominio fechado e novo,2 corregos perenes no terreno.",280000.0,14.0,0,0,0,24770,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-zona-rural-santo-antonio-do-descoberto-go-zona-rural-310300,"Zona Rural, ZONA RURAL, SANTO ANTONIO DO DESCOBERTO","Venda Rural 0,50 ha",0.5,5000.0,,3500000.0,700.0,0,0,0,4371,0,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-zona-rural-planaltina-df-zona-rural-1187622,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 0,99 ha",0.99,9900.0,,1880000.0,190.0,0,0,10,18120,0,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-zona-rural-brazlandia-df-rural-936615,"RURAL, ZONA RURAL, BRAZLANDIA","Venda Rural 2,00 ha",2.0,20000.0,Chacara formada com varias plantações.,790000.0,39.0,0,0,0,25937,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-incra-8-brazlandia-df-area-especial-14-923887,"Área Especial 14, INCRA 8, BRAZLANDIA","Venda Rural 14,00 ha",14.0,140000.0,"INCRA 8, BRAZLANDIA, CHÁCARA COM 14 HECTARES, 100% PLANA",4500000.0,32.0,0,0,0,25942,0,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-3-quartos-venda-zona-rural-ceilandia-df-br-190-km-02-entrada-do-nucleo-rural-boa-esperanca-1128271,"BR 190 km 02 (Entrada do Núcleo Rural Boa Esperança), ZONA RURAL, CEILANDIA","Venda Rural 0,05 ha",0.05,500.0,FAZENDA 71 HECTARES - LOCALIZAÇÃO PRIVILEGIADA NA DF-190 a 30 km de Taguatinga-DF,9230000.0,18.0,3,0,0,4883,3,Pequeno (≤1 ha),Muito Alto (>5M)
/imovel/rural-3-quartos-venda-jardim-europa-luziania-go-rua-04-1100820,"Rua 04, JARDIM EUROPA, LUZIANIA","Venda Rural 1,00 ha",1.0,10000.0,CHÁCARA EM LUZIÂNIA - GO COMPLETA: CONFORTO E LAZER PARA SUA FAMÍLIA!,700000.0,70.0,3,3,0,25942,6,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-130-891304,"Rodovia DF 130, PARANOA, PARANOA","Venda Rural 42,00 ha",42.0,420000.0,,2500000.0,5.0,0,0,0,5580,0,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-altiplano-leste-1211853,"Altiplano Leste, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"Altiplano Leste Chácara de 20.000m², terra virgem",1200000.0,60.0,0,0,0,24787,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-taguatinga-norte-taguatinga-df-cnb-01-lote-05-1149576,"CNB 01 Lote 05, TAGUATINGA NORTE, TAGUATINGA","Venda Rural 2,00 ha",2.0,20000.0,Baixou o preço!!! Porteira fechada!!!,550000.0,27.0,0,0,0,21369,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-17-1137471,"Rua 17, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,LAGO OESTE,850000.0,42.0,0,0,2,27141,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-1-quarto-venda-jardim-botanico-brasilia-df-df140-km-11-1026185,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,Chácara a venda no Tororó c/ 20.000m²,650000.0,32.0,1,0,2,18837,1,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-130-1011756,"Rodovia DF 130, PARANOA, PARANOA","Venda Rural 3,00 ha",3.0,30000.0,,500000.0,16.0,0,0,0,5580,0,Médio (1-10 ha),Baixo (≤500k)
/imovel/rural-4-quartos-venda-parque-alvorada-iii-luziania-go-rua-01-a-1130699,"Rua 01 A, PARQUE ALVORADA III, LUZIANIA","Venda Rural 0,00 ha",0.0,0.0,Fazenda 20 Alqueires em Luziânia-GO - Excelente para Agricultura e Pecuária!,2800000.0,140.0,4,0,1,4883,4,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-3-quartos-venda-samambaia-norte-samambaia-df-nucleo-rural-de-taguatinga-1079158,"NUCLEO RURAL DE TAGUATINGA, SAMAMBAIA NORTE, SAMAMBAIA","Venda Rural 2,57 ha",2.57,25700.0,Haras escriturado no DF a 35 km do centro da cidade,1910000.0,74.0,3,1,0,11763,4,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-1179660,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 1,22 ha",1.22,12200.0,,1240000.0,101.0,0,0,0,8274,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-22-1197474,"Rua 22, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,,980000.0,49.0,0,0,0,31365,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-19-1172999,"Rua 19, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,"Chácara à venda com 20.000m², próxima à pista, totalmente cercada e com terreno plano.",510000.0,25.0,0,0,0,3545,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-ceilandia-centro-ceilandia-df-cnn-1-bloco-k-1143919,"CNN 1 Bloco K, CEILANDIA CENTRO, CEILANDIA","Venda Rural 0,01 ha",0.01,100.0,PRÓXIMO ATACADÃO DIA A DIA,690000.0,6.0,0,0,2,25937,0,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-samambaia-norte-samambaia-df-qr-629-chacara-s-s-n-1161798,"QR 629 Chacará S S/N, SAMAMBAIA NORTE, SAMAMBAIA","Venda Rural 0,00 ha",0.0,0.0,DF 190 - Chácara vazada com energia  e agua de nascente - Samambaia Sul,280000.0,280.0,0,0,0,CJ1704,0,Pequeno (≤1 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-brazlandia-brazlandia-df-nucleo-rural-incra-7-1074760,"Núcleo Rural Incra 7, BRAZLANDIA, BRAZLANDIA","Venda Rural 10,50 ha",10.5,105000.0,,3500000.0,33.0,0,0,0,5580,0,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-parque-nova-iguacu-luziania-go-rua-23-901283,"Rua 23, PARQUE NOVA IGUACU, LUZIANIA","Venda Rural 0,20 ha",0.2,2000.0,,230000.0,116.0,0,0,4,9996,0,Pequeno (≤1 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-zona-rural-luziania-go-area-rural-1064760,"Area Rural, ZONA RURAL, LUZIANIA","Venda Rural 0,17 ha",0.17,1700.0000000000002,Chac. Luziânia -15 KM Trevo - R$ 60 Mil  Chacara Luziânia sentido Cristalina - 15 KM Trevo - Aceito Carro,60000.0,35.0,0,0,5,31488,0,Pequeno (≤1 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-lago-norte-brasilia-df-estrada-parque-paranoa-norte---emln-ml-trecho-3-1211881,"Estrada Parque Paranoá Norte   EMLN ML Trecho 3, LAGO NORTE, BRASILIA","Venda Rural 0,50 ha",0.5,5000.0,Núcleo Rural Jerivá Analisa Permuta,2700000.0,540.0,0,0,2,24787,0,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-zona-rural-sobradinho-df-zona-rural-1023135,"Zona Rural, ZONA RURAL, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,(61) 3595-1212 CHACARA 20.000M² NA RODA DO CAVALO SOBRADINHO DF 61 3595-1212,620000.0,31.0,0,0,0,23202,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-lago-norte-brasilia-df-smln-mi-trecho-05-924971,"SMLN MI Trecho 05, LAGO NORTE, BRASILIA","Venda Rural 5,00 ha",5.0,50000.0,Chácara à venda no Setor de Mansões do Lago Norte - Brasília/DF,1400000.0,28.0,0,0,10,26771,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-4-quartos-venda-jardim-botanico-brasilia-df-condominio-mansoes-serranas-831005,"Condomínio Mansões Serranas, JARDIM BOTANICO, BRASILIA","Venda Rural 0,04 ha",0.04,400.0,"CHACARA COM PISCINA NO MANSÕES SERRANAS, EXCELENTE LOCALIZAÇÃO!",1500000.0,3.0,4,2,6,24203,6,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-colonia-agricola-samambaia-vicente-pires-df-chacara-51-356946,"Chacará 51, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES","Venda Rural 3,50 ha",3.5,35000.0,Terreno 35 mil m²  Vicente Pires.,4500000.0,128.0,0,0,0,17954,0,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-setor-residencial-mestre-darmas-planaltina-df-jardim-morumbi-1102801,"Jardim Morumbí, SETOR RESIDENCIAL MESTRE DARMAS, PLANALTINA","Venda Rural 2,00 ha",2.0,20000.0,,550000.0,27.0,0,0,0,5580,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-santo-antonio-do-descoberto-go-area-rural-1006437,"Area Rural, ZONA RURAL, SANTO ANTONIO DO DESCOBERTO","Venda Rural 30,00 ha",30.0,300000.0,"CASA EXCELENTE, BOA DE ÁGUA",580000.0,1.0,0,0,0,1539 DF,0,Grande (10-100 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-planaltina-planaltina-df-df-230-ate-km-0010-1125100,"DF 230 ATE KM 0,010, PLANALTINA, PLANALTINA","Venda Rural 9,00 ha",9.0,90000.0,61 3595-1212 RIO PIPIRIPAU / 9 HECTARES CAR / LAZER / PISCINA / PLANTIO 61 3595-1212,2200000.0,24.0,0,0,0,23202,0,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-1126574,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 4,00 ha",4.0,40000.0,ALTIPLANO LESTE -  Chácara 4HA -  Excelente Oportunidade Às margens do Rio São Bartolomeu!,1200000.0,30.0,0,0,0,9764,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-3-quartos-venda-jardim-botanico-brasilia-df-chacara-s-itaipu-973661,"Chacará S ITAIPU, JARDIM BOTANICO, BRASILIA","Venda Rural 4,60 ha",4.6,46000.0,Chacaras escrituradas e registradas na Estrada do Sol Mansões Itaipu,4500000.0,97.0,3,1,4,13036,4,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-3-quartos-venda-samambaia-norte-samambaia-df-nucleo-rural-de-taguatinga-1079159,"NUCLEO RURAL DE TAGUATINGA, SAMAMBAIA NORTE, SAMAMBAIA","Venda Rural 2,57 ha",2.57,25700.0,Haras escriturado no DF a 35 km do centro da cidade,1910000.0,74.0,3,1,0,11763,4,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-ponte-alta-gama-df-avenida-ponte-alta-norte-888021,"Avenida Ponte Alta Norte, PONTE ALTA, GAMA","Venda Rural 0,20 ha",0.2,2000.0,0 CHÁCARAS PARA EVENTOS NA PONTE ALTA - GAMA,1900000.0,950.0,4,2,0,26903,6,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-lago-sul-brasilia-df-shis-qi-29-1121153,"SHIS QI 29, LAGO SUL, BRASILIA","Venda Rural 0,04 ha",0.04,400.0,Altiplano Leste + Vista para o Vale + Chácara + Casa de Campo + Escriturada,1199000.0,2.0,4,2,10,22905,6,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-planaltina-df-zona-rural-1018997,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 19,00 ha",19.0,190000.0,* A&M IMÓVEIS VENDE ÓTIMA CHÁCARA COM 19 HECTARES COM MUITA ÁGUA,950000.0,5.0,0,0,0,28320,0,Grande (10-100 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-setor-oeste-gama-df-ponte-alta-de-cima-569134,"Ponte Alta de Cima, SETOR OESTE, GAMA","Venda Rural 33,89 ha",33.89,338900.0,Venda Fazenda Setor Oeste Gama,4000000.0,11.0,0,0,0,23698,0,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-4-1126126,"Rua 4, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,02 ha",0.02,200.0,Chácara Raios de Luz,1649000.0,8.0,4,3,8,11060,7,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-sobradinho-sobradinho-df-df-250-km-8-centro-comunitario-1155632,"DF 250 KM 8 CENTRO COMUNITARIO, SOBRADINHO, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,"Fazenda à venda, 20000 m² por R$ 4.800.000,00 - Núcleo Rural Capão da Erva - DF",4800000.0,240.0,0,0,0,3545,0,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-zona-rural-ceilandia-df-br-190-km-02-entrada-do-nucleo-rural-boa-esperanca-1132346,"BR 190 km 02 (Entrada do Núcleo Rural Boa Esperança), ZONA RURAL, CEILANDIA","Venda Rural 2,00 ha",2.0,20000.0,Localização privilegiada na DF 190,1250000.0,62.0,0,0,8,28518,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-setor-oeste-gama-df-nucleo-rural-casa-grande--1209989,"Núcleo Rural Casa Grande , SETOR OESTE, GAMA","Venda Rural 2,00 ha",2.0,20000.0,,1500000.0,75.0,0,0,0,29218,0,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-4-quartos-venda-jardim-botanico-brasilia-df-condominio-belvedere-green-1010838,"Condomínio Belvedere Green, JARDIM BOTANICO, BRASILIA","Venda Rural 0,14 ha",0.14,1400.0000000000002,Chácara Única no Jardim Botânico: 2 Hectare com Potencial para Negócios Exclusivos!,4850000.0,3.0,11,3,10,21418,14,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-zona-rural-sao-sebastiao-df-rural-1156080,"RURAL, ZONA RURAL, SAO SEBASTIAO","Venda Rural 16,00 ha",16.0,160000.0,"Chácara Castelo Forte à venda com porteira fechada, Jardim Botânico - DF - 18 KM do Balão da ESAF",12000000.0,75.0,10,5,0,3545,15,Grande (10-100 ha),Muito Alto (>5M)
/imovel/rural-0-quartos-venda-sao-bartolomeu-sao-sebastiao-df-area-especial-ec-1088966,"Área Especial EC, SAO BARTOLOMEU, SAO SEBASTIAO","Venda Rural 54,00 ha",54.0,540000.0,FAZENDA FORMDA,1350000.0,2.0,0,0,1,24770,0,Grande (10-100 ha),Médio (500k-1.5M)
/imovel/rural-3-quartos-venda-metropolitana-nucleo-bandeirante-df-via-metropolitana-1169072,"Via Metropolitana, METROPOLITANA, NUCLEO BANDEIRANTE","Venda Rural 0,04 ha",0.04,400.0,DF 190  - Chácara com área de lazer - casa de caseiro -  Samambaia Sul,490000.0,1.0,3,1,10,CJ1704,4,Pequeno (≤1 ha),Baixo (≤500k)
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-nucleo-rural-lago-oeste-1171095,"NUCLEO RURAL LAGO OESTE, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 1,50 ha",1.5,15000.0,"Chácara Exclusiva c/ Porteira Fechada no Lago Oeste, Brasília - DF",1795000.0,119.0,4,4,15,22001,8,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-setor-habitacional-fercal-sobradinho-df-rodovia-df-205-1034009,"Rodovia DF 205, SETOR HABITACIONAL FERCAL, SOBRADINHO","Venda Rural 0,10 ha",0.1,1000.0,,2200000.0,2.0,0,0,0,31097,0,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-5-1131939,"Rua 5, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,10 ha",2.1,21000.0,Charara bem estruturada,1980000.0,94.0,5,2,4,27949,7,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-santo-antonio-do-descoberto-santo-antonio-do-descoberto-go-santo-antonio-do-descoberto-1216679,"SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO","Venda Rural 15,00 ha",15.0,150000.0,Chácara escriturada - 15.000m² - Lazer completo e Vista da m Porteira fechada,1350000.0,9.0,5,1,10,23020,6,Grande (10-100 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-parque-santa-fe-luziania-go-rua-18-1038642,"Rua 18, PARQUE SANTA FE, LUZIANIA","Venda Rural 0,58 ha",0.58,5800.0,Excelente Oportunidade!!!,800000.0,138.0,0,0,6,29022,0,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-ceilandia-df-gleba-03-nucleo-rural-alexandre-gusmao-968126,"Gleba 03 Nucleo Rural Alexandre Gusmao, ZONA RURAL, CEILANDIA","Venda Rural 17,00 ha",17.0,170000.0,Chácara terreno com  17 ha  35 km do Plano de Piloto,4250000.0,25.0,0,0,0,17954,0,Grande (10-100 ha),Alto (1.5M-5M)
/imovel/rural-3-quartos-venda-jardim-botanico-brasilia-df-condominio-mansoes-serranas-910679,"Condomínio Mansões Serranas, JARDIM BOTANICO, BRASILIA","Venda Rural 0,55 ha",0.55,5500.0,CHACARA COM 5.500M² NO MANSÕES SERRANA - JARDIM BOTÂNICO,1500000.0,272.0,3,1,2,26903,4,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-setor-de-chacaras-anhanguera-a-valparaiso-de-goias-go-quadra-5-1143569,"Quadra 5, SETOR DE CHACARAS ANHANGUERA A, VALPARAISO DE GOIAS","Venda Rural 0,00 ha",0.0,0.0,Chácara 7mil metros quadrados. A 1.5 km de Gameleira de Goiás,600000.0,85.0,0,0,0,7932,0,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-centro-santo-antonio-do-descoberto-go-33-1149039,"33, CENTRO, SANTO ANTONIO DO DESCOBERTO","Venda Rural 0,08 ha",0.08,800.0,Linda vista para o lago Corumbá 4,1950000.0,2.0,0,0,20,20576,0,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-ceilandia-sul-ceilandia-df-qnp-16-conjunto-p-1194926,"QNP 16 Conjunto P, CEILANDIA SUL, CEILANDIA","Venda Rural 0,02 ha",0.02,200.0,Chácara de 2 Hectares com Tanques de Peixes e Horta à Venda no Setor de Chácaras P Sul - Ceilândia,250000.0,1.0,0,0,0,20346-J-DF,0,Pequeno (≤1 ha),Baixo (≤500k)
/imovel/rural-0-quartos-venda-zona-rural-brazlandia-df-rural-930756,"RURAL, ZONA RURAL, BRAZLANDIA","Venda Rural 0,10 ha",0.1,1000.0,"Chácara a venda a 16km do pistão norte, Incra 07 Reserva F .Chácara com 20.000 m2 ou 02 hectares tod",1800000.0,1.0,0,0,4,11476,0,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-zona-rural-ceilandia-df-rodovia-br-070-km-17-st-de-chacaras-agusmao-831575,"Rodovia BR 070, km 17 St de Chácaras A.Gusmão, ZONA RURAL, CEILANDIA","Venda Rural 0,02 ha",0.02,200.0,,450000.0,1.0,4,2,10,6041,6,Pequeno (≤1 ha),Baixo (≤500k)
/imovel/rural-4-quartos-venda-vicente-pires-vicente-pires-df-quadra-6-conjunto-19-1122497,"Quadra 6 Conjunto 19, VICENTE PIRES, VICENTE PIRES","Venda Rural 0,03 ha",0.03,300.0,"AVENIDA DA MISERICÓRDIA - CASA 4 QUARTOS, LOTE 500M² E ESCRITURADA",900000.0,3.0,4,2,8,21418,6,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-centro-luziania-go-praca-nirson-carneiro-lobo-1184169,"PRACA NIRSON CARNEIRO LOBO, CENTRO, LUZIANIA","Venda Rural 4,00 ha",4.0,40000.0,ACESSO PRIVATIVO LAGO CORUMBÁ 3,2500000.0,62.0,0,0,0,25937,0,Médio (1-10 ha),Alto (1.5M-5M)
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-1-1210992,"Rua 1, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,03 ha",0.03,300.0,"DF 001, Lago Oeste, Rua 01",770000.0,2.0,4,3,2,19421,7,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-4-quartos-venda-zona-de-dinamizacao-santa-maria-df-nucleo-rural-de-santa-maria-1160717,"NUCLEO RURAL DE SANTA MARIA, ZONA DE DINAMIZACAO, SANTA MARIA","Venda Rural 0,03 ha",0.03,300.0,Núcleo Rural de Santa Maria | Chácara com 4 quartos - sendo 2 suítes - área de lazer - Zona de Dinam,1049000.0,3.0,4,2,0,CJ1704,6,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-4-quartos-venda-parque-estrela-dalva-ix-luziania-go-quadra-quadra-69-878743,"Quadra Quadra 69, PARQUE ESTRELA DALVA IX, LUZIANIA","Venda Rural 0,61 ha",0.61,6100.0,"Jardim Ingá - Chácara com 6.000 m²  com piscina, churrasqueira, sauna, 2 casas, muito espaço",1600000.0,262.0,6,2,5,25942,8,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-3-quartos-venda-cidade-nova-gama-df-avenida-contorno-1212603,"Avenida Contorno, CIDADE NOVA, GAMA","Venda Rural 0,04 ha",0.04,400.0,Terreno / Chácara 20.000 metros / gama oeste,2000000.0,5.0,3,0,10,CJ5242,3,Pequeno (≤1 ha),Alto (1.5M-5M)
/imovel/rural-0-quartos-venda-setor-residencial-mestre-darmas-planaltina-df-nucleo-rural-sarandy-1117643,"NUCLEO RURAL SARANDY, SETOR RESIDENCIAL MESTRE DARMAS, PLANALTINA","Venda Rural 0,65 ha",0.65,6500.0,(61) 3595-1212 CHACARA / 3 HACTARES / PLANALTINA DF / 61 3595-1212,650000.0,100.0,0,0,0,9647,0,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-128-lado-direito-logo-apos-a-ponte-do-rio-maranhao-1102708,"Rodovia DF 128 Lado direito logo após a Ponte do Rio Maranhão, PARANOA, PARANOA","Venda Rural 0,02 ha",0.02,200.0,,410000.0,2.0,0,0,4,31365,0,Pequeno (≤1 ha),Baixo (≤500k)
/imovel/rural-3-quartos-venda-zona-rural-planaltina-df-zona-rural-1151623,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 2,00 ha",2.0,20000.0,A&M IMÓVEIS VENDE EXCELENTE CHÁCARA ESCRITURADA E REGISTRADA,750000.0,37.0,3,3,2,28320,6,Médio (1-10 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-zona-rural-brasilia-df-rodovia-df-001-quadra-10-boqueirao-1211780,"Rodovia DF 001, Quadra 10 (Boqueirão), ZONA RURAL, BRASILIA","Venda Rural 0,01 ha",0.01,100.0,Núcleo Rural Boqueirão Quinhão 3 - Chácara  ampla na beira do rio - Paranoá,650000.0,10.0,0,0,0,CJ1704,0,Pequeno (≤1 ha),Médio (500k-1.5M)
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-altiplano-leste-968203,"Altiplano Leste, JARDIM BOTANICO, BRASILIA","Venda Rural 0,12 ha",0.12,1200.0,,6000000.0,5.0,0,0,20,26907,0,Pequeno (≤1 ha),Muito Alto (>5M)
