url,localizacao,tipo,area_ha,area_m2,descricao,preco,valor_m2,quartos,suites,vagas,creci
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-condominio-residencial-jardins-genebra-df-250-km-45-832445,"Condomínio Residencial Jardins Genebra DF 250, KM 4,5, PARANOA, PARANOA","Venda Rural 7,00 ha",7.0,70000.0,Terreno Paranoá 7.5 hectares Ao ladado do  Residencial Jardins Genebra,3900000.0,55.0,0,0,0,17954
/imovel/rural-0-quartos-venda-condominio-mestre-darmas-planaltina-df-modulo-1-953548,"Módulo 1, CONDOMINIO MESTRE DARMAS, PLANALTINA","Venda Rural 16,20 ha",16.2,162000.0,Planaltina - Fazenda para investimento!!!,15000000.0,92.0,0,0,0,21418
/imovel/rural-4-quartos-venda-ponte-alta-gama-df-avenida-sao-francisco-888662,"Avenida São Francisco, PONTE ALTA, GAMA","Venda Rural 1,20 ha",1.2,12000.0,CHÁCARA NA PONTE ALTA - GAMA,7200000.0,600.0,4,0,0,26903
/imovel/rural-0-quartos-venda-lago-norte-brasilia-df-smln-mi-trecho-05-924971,"SMLN MI Trecho 05, LAGO NORTE, BRASILIA","Venda Rural 5,00 ha",5.0,50000.0,Chácara à venda no Setor de Mansões do Lago Norte - Brasília/DF,1400000.0,28.0,0,0,10,26771
/imovel/rural-0-quartos-venda-zona-rural-sao-sebastiao-df-rural-1146910,"RURAL, ZONA RURAL, SAO SEBASTIAO","Venda Rural 5,50 ha",5.5,55000.0,,990000.0,18.0,0,0,2,17816
/imovel/rural-4-quartos-venda-setor-residencial-mestre-darmas-planaltina-df-rodovia-df-128-1205382,"Rodovia DF 128, SETOR RESIDENCIAL MESTRE DARMAS, PLANALTINA","Venda Rural 0,05 ha",0.05,500.0,"Núcleo Rural Vale Verde (Planaltina-DF) - Vendo/troco, chácara com Escritura, com ótima casa",1100000.0,2.0,5,1,2,8540 J
/imovel/rural-4-quartos-venda-ponte-alta-gama-df-ponte-alta-norte-264755,"Ponte Alta Norte, PONTE ALTA, GAMA","Venda Rural 0,00 ha",0.0,0.0,Chácara na Ponte Alta,2000000.0,2.0,8,0,4,31.031
/imovel/rural-3-quartos-venda-zona-rural-planaltina-df-zona-rural-1151623,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 2,00 ha",2.0,20000.0,A&M IMÓVEIS VENDE EXCELENTE CHÁCARA ESCRITURADA E REGISTRADA,750000.0,37.0,3,3,2,28320
/imovel/rural-0-quartos-venda-zona-rural-luziania-go-area-rural-1173986,"Area Rural, ZONA RURAL, LUZIANIA","Venda Rural 343,00 ha",343.0,3430000.0,Fazenda a venda em Luziânia - GO - 343 HA  FAZENDA IRRIGADA,42000000.0,12.0,0,0,0,12604
/imovel/rural-2-quartos-venda-regiao-dos-lagos-sobradinho-df-rodovia-df-0250-km-15-1161921,"RODOVIA DF 0250 KM 1,5, REGIAO DOS LAGOS, SOBRADINHO","Venda Rural 0,03 ha",0.03,300.0,"Chácara com 2 dormitórios à venda, 2000 m² por R$ 1.665.000,00 - Região dos Lagos - Sobradinho/DF",1665000.0,5.0,2,1,20,CJ1704
/imovel/rural-0-quartos-venda-santo-antonio-do-descoberto-santo-antonio-do-descoberto-go-santo-antonio-do-descoberto-1184523,"SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO","Venda Rural 0,50 ha",0.5,5000.0,Chacara,450000.0,90.0,0,0,0,22714
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-250-1031501,"RODOVIA DF 250, PARANOA, PARANOA","Venda Rural 4,00 ha",4.0,40000.0,,300000.0,7.0,0,0,0,31097
/imovel/rural-2-quartos-venda-centro-luziania-go-rua-do-comercio-219175,"Rua DO COMERCIO, CENTRO, LUZIANIA","Venda Rural 20,00 ha",20.0,200000.0,,6000000.0,30.0,2,2,4,17954
/imovel/rural-0-quartos-venda-centro-luziania-go-rua-florentino-chaves-1040575,"Rua FLORENTINO CHAVES, CENTRO, LUZIANIA","Venda Rural 53,00 ha",53.0,530000.0,EXCELENTE FAZENDA COM APTIDÃO PARA PECUÁRIA EM LUZIÂNIA - GO,1600000.0,3.0,0,0,0,26425
/imovel/rural-3-quartos-venda-ponte-alta-gama-df-ponte-alta-norte-1144975,"Ponte Alta Norte, PONTE ALTA, GAMA","Venda Rural 0,00 ha",0.0,0.0,"Chácara, próximo a UNB Gama, casa sede com área de lazer, córrego,aceita permuta",2990000.0,115.0,3,1,0,23749
/imovel/rural-3-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-10-1164435,"Rua 10, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,11 ha",2.11,21100.0,Linda Chácara na RUA 10,1190000.0,56.0,3,0,10,18220
/imovel/rural-0-quartos-venda-ceilandia-centro-ceilandia-df-cnn-1-bloco-k-1143919,"CNN 1 Bloco K, CEILANDIA CENTRO, CEILANDIA","Venda Rural 0,01 ha",0.01,100.0,PRÓXIMO ATACADÃO DIA A DIA,690000.0,6.0,0,0,2,25937
/imovel/rural-0-quartos-venda-zona-rural-ceilandia-df-alexandre-gusmao-gleba-2-chacara-118-a-1125715,"Alexandre Gusmao Gleba 2 Chacara 118 A, ZONA RURAL, CEILANDIA","Venda Rural 2,50 ha",2.5,25000.0,Chácara de LUXO a venda Núcleo Rural Alexandre Gusmão - DF,3500000.0,140.0,0,0,0,12604
/imovel/rural-0-quartos-venda-setor-residencial-mestre-darmas-planaltina-df-br-020-1201785,"BR 020, SETOR RESIDENCIAL MESTRE DARMAS, PLANALTINA","Venda Rural 0,54 ha",0.54,5400.0,- Chácara - Vale da Araras - Faz Bom Sucesso R$ 899 Mil,899000.0,166.0,0,0,5,31488
/imovel/rural-0-quartos-venda-zona-rural-santo-antonio-do-descoberto-go-area-rural-1072960,"Area Rural, ZONA RURAL, SANTO ANTONIO DO DESCOBERTO","Venda Rural 2,16 ha",2.16,21600.0,Chácara Escriturada com água corrente (Próximo ao GAMA-DF),137000.0,6.0,0,0,10,11060
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-250-1233806,"RODOVIA DF 250, PARANOA, PARANOA","Venda Rural 20,00 ha",20.0,200000.0,,1600000.0,8.0,0,0,0,5580
/imovel/rural-0-quartos-venda-setor-habitacional-fercal-sobradinho-df-rodovia-df-205-1002773,"Rodovia DF 205, SETOR HABITACIONAL FERCAL, SOBRADINHO","Venda Rural 14,00 ha",14.0,140000.0,* A&M IMÓVEIS VENDE UMA ÓTIMA CHÁCARA COM 14 HECTARES NA FERCAL,490000.0,3.0,0,0,5,28320
/imovel/rural-0-quartos-venda-zona-rural-sobradinho-df-zona-rural-1023135,"Zona Rural, ZONA RURAL, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,(61) 3595-1212 CHACARA 20.000M² NA RODA DO CAVALO SOBRADINHO DF 61 3595-1212,620000.0,31.0,0,0,0,23202
/imovel/rural-0-quartos-venda-regiao-dos-lagos-sobradinho-df-rodovia-br-0020-km-02-957256,"RODOVIA BR 0020 KM 02, REGIAO DOS LAGOS, SOBRADINHO","Venda Rural 0,03 ha",0.03,300.0,CHÁCARA BEM-TE-VI,9000000.0,33.0,0,0,0,21418
/imovel/rural-2-quartos-venda-brazlandia-brazlandia-df-nucleo-rural-incra-7-1166987,"Núcleo Rural Incra 7, BRAZLANDIA, BRAZLANDIA","Venda Rural 0,05 ha",0.05,500.0,19Ha com muita Água no Incra 7 - melhor preço da região,1950000.0,3.0,2,1,0,24313
/imovel/rural-4-quartos-venda-aguas-lindas-de-goias-aguas-lindas-de-goias-go-aguas-lindas-de-goias-1161530,"AGUAS LINDAS DE GOIAS, AGUAS LINDAS DE GOIAS, AGUAS LINDAS DE GOIAS","Venda Rural 0,06 ha",0.06,600.0,Cozalzinho - Fazenda escriturada à venda - Águas Lindas de Goiás,12000000.0,20.0,4,0,10,CJ1704
/imovel/rural-0-quartos-venda-zona-rural-planaltina-df-df-128-cruzamento-com-df-205-posto-da-cprv-1125698,"DF 128 Cruzamento com DF 205 Posto da CPRV, ZONA RURAL, PLANALTINA","Venda Rural 2,00 ha",2.0,20000.0,"(61) 3595-1212 OPORTUNIDADE ÚNICA: CHCARA DE 20.000m² NO CERRADO, ESCRITURADA",200000.0,10.0,0,0,0,23202
/imovel/rural-3-quartos-venda-setor-habitacional-fercal-sobradinho-df-engenho-velho-quadra-2-1146896,"Engenho Velho Quadra 2, SETOR HABITACIONAL FERCAL, SOBRADINHO","Venda Rural 19,00 ha",19.0,190000.0,PECUÁRIA - EXCELENTE LOCALIZAÇÃO,2750000.0,14.0,3,0,0,25937
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-1020544,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 2,20 ha",2.2,22000.0,DF-140 - CHACÁRA 22000M²,3000000.0,136.0,0,0,0,8666
/imovel/rural-4-quartos-venda-ceilandia-norte-ceilandia-df-rodovia-br-070-1156002,"Rodovia BR 070, CEILANDIA NORTE, CEILANDIA","Venda Rural 0,00 ha",0.0,0.0,Chácara à venda - 11 hectares - Zona Rural - DF,12000000.0,1.0,23,0,0,3545
/imovel/rural-1-quarto-venda-jardim-botanico-brasilia-df-df140-km-11-1026185,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,Chácara a venda no Tororó c/ 20.000m²,650000.0,32.0,1,0,2,18837
/imovel/rural-4-quartos-venda-vale-do-amanhecer-planaltina-df-conjunto-residencial-1-1162643,"Conjunto Residencial 1, VALE DO AMANHECER, PLANALTINA","Venda Rural 10,00 ha",10.0,100000.0,,750000.0,7.0,4,1,0,25937
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-19-1172999,"Rua 19, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,"Chácara à venda com 20.000m², próxima à pista, totalmente cercada e com terreno plano.",510000.0,25.0,0,0,0,3545
/imovel/rural-0-quartos-venda-centro-formosa-go-rua-01-1128749,"Rua 01, CENTRO, FORMOSA","Venda Rural 48,40 ha",48.4,484000.0,"Fazenda à venda, 484000 m² por R$ 5.500.000,00 - Zona Rural - Formosa/GO",5500000.0,11.0,0,0,4,8080
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-1084672,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,,5500000.0,275.0,0,0,2,30375
/imovel/rural-0-quartos-venda-alto-da-boa-vista-sobradinho-df-rodovia-br-020-1172606,"Rodovia BR 020, ALTO DA BOA VISTA, SOBRADINHO","Venda Rural 3,00 ha",3.0,30000.0,Excelente oportunidade!!!,700000.0,23.0,0,0,0,27779
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-1179660,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 1,22 ha",1.22,12200.0,,1240000.0,101.0,0,0,0,8274
/imovel/rural-0-quartos-venda-distrito-industrial-de-luziania-dial-luziania-go-quadra-42-1078807,"Quadra 42, DISTRITO INDUSTRIAL DE LUZIANIA DIAL, LUZIANIA","Venda Rural 0,12 ha",0.12,1200.0,Fazenda 25 Alqueires - Posto Nelore -  Luziania-GO  proximo cidade Luziania -GO,1800000.0,1.0,0,0,5,31488
/imovel/rural-4-quartos-venda-parque-alvorada-iii-luziania-go-rua-01-a-1130699,"Rua 01 A, PARQUE ALVORADA III, LUZIANIA","Venda Rural 0,00 ha",0.0,0.0,Fazenda 20 Alqueires em Luziânia-GO - Excelente para Agricultura e Pecuária!,2800000.0,140.0,4,0,1,4883
/imovel/rural-0-quartos-venda-brazlandia-brazlandia-df-nucleo-rural-incra-7-1217081,"Núcleo Rural Incra 7, BRAZLANDIA, BRAZLANDIA","Venda Rural 2,40 ha",2.4,24000.0,,1090000.0,45.0,0,0,20,28518
/imovel/rural-0-quartos-venda-area-rural-de-formosa-formosa-go-rural-1192404,"RURAL, AREA RURAL DE FORMOSA, FORMOSA","Venda Rural 459,00 ha",459.0,4590000.0,Fazenda a venda em Formosa-GO - 459 HA - dupla aptidão JÁ PLANTANDO 220 HECTARES,15500000.0,3.0,0,0,0,12604
/imovel/rural-0-quartos-venda-zona-rural-brazlandia-df-rural-1129201,"RURAL, ZONA RURAL, BRAZLANDIA","Venda Rural 500,00 ha",500.0,5000000.0,"Fazenda a venda 500 hectares, beira rodovia BR 080. Pode ser vendida fracionada.",12000000.0,2.0,0,0,0,24523
/imovel/rural-4-quartos-venda-setor-residencial-mestre-darmas-planaltina-df-rodovia-df-128-955422,"Rodovia DF 128, SETOR RESIDENCIAL MESTRE DARMAS, PLANALTINA","Venda Rural 2,90 ha",2.9,29000.0,", SELECIONE Sitio 51 com 29 Hectares - DF 128",4350000.0,150.0,4,2,0,21418
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-130-km-31-1089084,"Rodovia DF 130 KM 31, PARANOA, PARANOA","Venda Rural 0,70 ha",0.7,7000.0,CHÁCARA COM RIO NOS FUNDOS PRÓXIMA AO ASFALTO,190000.0,27.0,0,0,1,24770
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-130-km-31-1136335,"Rodovia DF 130 KM 31, PARANOA, PARANOA","Venda Rural 1,00 ha",1.0,10000.0,(61) 3595-1212 CHACÁRA/ CAFÉ SEM TROCO / 10.000m² /  61 3595-1212,260000.0,26.0,0,0,0,23202
/imovel/rural-4-quartos-venda-santo-antonio-do-descoberto-santo-antonio-do-descoberto-go-santo-antonio-do-descoberto-1216679,"SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO","Venda Rural 15,00 ha",15.0,150000.0,Chácara escriturada - 15.000m² - Lazer completo e Vista da m Porteira fechada,1350000.0,9.0,5,1,10,23020
/imovel/rural-4-quartos-venda-mansoes-de-recreio-estrela-dalva-v-luziania-go-quadra-152-1026184,"Quadra 152, MANSOES DE RECREIO ESTRELA DALVA V, LUZIANIA","Venda Rural 0,57 ha",0.57,5699.999999999999,"Chácara e Casa com 4 Quartos, Mansões de Recreio Estrela D'Alva 5, Luziânia GO",350000.0,60.0,4,2,3,18837
/imovel/rural-4-quartos-venda-cidade-ecletica-santo-antonio-do-descoberto-go-cidade-ecletica-1193057,"Cidade Ecletica, CIDADE ECLETICA, SANTO ANTONIO DO DESCOBERTO","Venda Rural 54,20 ha",54.2,542000.0,Fazenda as margens do Lago Corumbá com 54 hectares escriturados para construção de condomínio,11000000.0,20.0,4,0,0,22714
/imovel/rural-4-quartos-venda-paranoa-paranoa-df-rodovia-df-130-km-31-1183817,"Rodovia DF 130 KM 31, PARANOA, PARANOA","Venda Rural 4,06 ha",4.06,40599.99999999999,"SITIO/CHÁCARA COM PRODUÇÃO DE FRANGOS E CONTRATO COM A JBS A MAIS DE 20 ANOS, REGIÃO DO CAFÉ SEM TRO",3100000.0,76.0,6,0,10,19701
/imovel/rural-3-quartos-venda-vila-guara-luziania-go-rua-01-358576,"Rua 01, VILA GUARA, LUZIANIA","Venda Rural 10,27 ha",10.27,102700.0,Belíssimo Haras a 60 m de Brasília (Luziânia),2990000.0,29.0,3,0,0,11763
/imovel/rural-0-quartos-venda-zona-rural-planaltina-df-rodovia-br-020-km-13-892187,"Rodovia BR 020 KM 13, ZONA RURAL, PLANALTINA","Venda Rural 0,03 ha",0.03,300.0,RARIDADE/CHACARA NO CORREGO DO ARROZAL /CASA SEDE,600000.0,2.0,0,0,0,31365
/imovel/rural-0-quartos-venda-engenho-das-lages-gama-df-br-060-km-32-agrovila-sede-da-acel-177344,"BR 060 KM 32 AGROVILA (SEDE DA ACEL), ENGENHO DAS LAGES, GAMA","Venda Rural 16,00 ha",16.0,160000.0,,950000.0,5.0,0,0,0,5580
/imovel/rural-0-quartos-venda-setor-residencial-mestre-darmas-planaltina-df-nucleo-rural-sarandy-1117643,"NUCLEO RURAL SARANDY, SETOR RESIDENCIAL MESTRE DARMAS, PLANALTINA","Venda Rural 0,65 ha",0.65,6500.0,(61) 3595-1212 CHACARA / 3 HACTARES / PLANALTINA DF / 61 3595-1212,650000.0,100.0,0,0,0,9647
/imovel/rural-0-quartos-venda-zona-rural-brazlandia-df-rodovia-br-080-km-18-chacara-47---vale-do-curralinho-1148887,"Rodovia BR 080 km 18 Chacara 47   Vale do Curralinho, ZONA RURAL, BRAZLANDIA","Venda Rural 2,40 ha",2.4,24000.0,BEIRA DA RODOVIA-acesso asfaltado,2400000.0,100.0,0,0,20,20576
/imovel/rural-4-quartos-venda-sobradinho-sobradinho-df-df-001-km-15-sede-da-associacao-ao-lado-da-escola-1053395,"DF 001 KM 15 Sede da Associação ao lado da escola, SOBRADINHO, SOBRADINHO","Venda Rural 0,00 ha",0.0,0.0,CHÁCARA NO NÚCLEO RURAL DESEMBARGADOR COLOMBO CERQUEIRA,5000000.0,0.0,4,0,2,13753
/imovel/rural-0-quartos-venda-colonia-agricola-alexandre-gusmao-brazlandia-df-quadra-1-1234185,"Quadra 1, COLONIA AGRICOLA ALEXANDRE GUSMAO, BRAZLANDIA","Venda Rural 2,00 ha",2.0,20000.0,(61) 98185-8448 FAZENDA COM CHIQUEIROS EM BRAZLÂNDIA!,690000.0,34.0,0,0,15,17610
/imovel/rural-0-quartos-venda-regiao-dos-lagos-sobradinho-df-rodovia-df-250-962067,"Rodovia DF 250, REGIAO DOS LAGOS, SOBRADINHO","Venda Rural 2,80 ha",2.8,28000.0,Chácara a venda NR Euller Paranhos - ...,760000.0,27.0,0,0,0,25364
/imovel/rural-0-quartos-venda-sobradinho-sobradinho-df-df-250-km-8-centro-comunitario-1155632,"DF 250 KM 8 CENTRO COMUNITARIO, SOBRADINHO, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,"Fazenda à venda, 20000 m² por R$ 4.800.000,00 - Núcleo Rural Capão da Erva - DF",4800000.0,240.0,0,0,0,3545
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-941347,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 0,03 ha",0.03,300.0,"Chácara na DF 140,  em rua pavimentada!",1650000.0,5.0,0,0,0,26755
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-5-1131939,"Rua 5, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,10 ha",2.1,21000.0,Charara bem estruturada,1980000.0,94.0,5,2,4,27949
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-250-1080863,"RODOVIA DF 250, PARANOA, PARANOA","Venda Rural 1,10 ha",1.1,11000.0,,3500000.0,318.0,0,0,0,31097
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-capao-da-onca-862385,"Capão da Onça, PARANOA, PARANOA","Venda Rural 185,83 ha",185.83,1858300.0000000002,,7500000.0,4.0,0,0,0,23144
/imovel/rural-0-quartos-venda-residencial-villa-suica-cidade-ocidental-go-quadra-01-1186367,"Quadra 01, RESIDENCIAL VILLA SUICA, CIDADE OCIDENTAL","Venda Rural 40,00 ha",40.0,400000.0,Área bastante desenvolvida e consolidada,5350000.0,13.0,0,0,50,20576
/imovel/rural-0-quartos-venda-condominio-rk-sobradinho-df-regiao-dos-lagos-356722,"Região dos Lagos, CONDOMINIO RK, SOBRADINHO","Venda Rural 0,05 ha",0.05,500.0,", Núcleo Rural Sobradinho I CHÁCARA A VENDA/ 35 MIL METROS/ 3 SUÍTES/ NÚCLEO RURAL/  SOBRADINHO I/ REGIÃO DOS LAGOS",3500000.0,7.0,0,0,2,24521
/imovel/rural-0-quartos-venda-chacaras-ipanema-valparaiso-de-goias-go-rua-deodoro-da-fonseca-qs-03-04-e-05-1148704,"Rua Deodoro da Fonseca (Qs 03 04 e 05), CHACARAS IPANEMA, VALPARAISO DE GOIAS","Venda Rural 1,85 ha",1.85,18500.0,Próximo a BR 040,500000.0,27.0,0,0,20,20576
/imovel/rural-4-quartos-venda-chacaras-ipanema-valparaiso-de-goias-go-rua-deodoro-da-fonseca-qs-03-04-e-05-964767,"Rua Deodoro da Fonseca (Qs 03 04 e 05), CHACARAS IPANEMA, VALPARAISO DE GOIAS","Venda Rural 1,20 ha",1.2,12000.0,Valparaiso Chácara Ipanema  12 mil m² Casa com Habite-se e Muita Água,990990.0,82.0,4,1,10,17954
/imovel/rural-4-quartos-venda-jardim-botanico-brasilia-df-condominio-mansoes-serranas-831005,"Condomínio Mansões Serranas, JARDIM BOTANICO, BRASILIA","Venda Rural 0,04 ha",0.04,400.0,"CHACARA COM PISCINA NO MANSÕES SERRANAS, EXCELENTE LOCALIZAÇÃO!",1500000.0,3.0,4,2,6,24203
/imovel/rural-4-quartos-venda-paranoa-paranoa-df-sobradinho-dos-melos-274058,"SOBRADINHO DOS MELOS, PARANOA, PARANOA","Venda Rural 1,00 ha",1.0,10000.0,Terreno / Chácara - Plano ótimo para loteamento.,2350000.0,235.0,4,1,4,17954
/imovel/rural-0-quartos-venda-setor-de-chacaras-anhanguera-a-valparaiso-de-goias-go-quadra-5-1143569,"Quadra 5, SETOR DE CHACARAS ANHANGUERA A, VALPARAISO DE GOIAS","Venda Rural 0,00 ha",0.0,0.0,Chácara 7mil metros quadrados. A 1.5 km de Gameleira de Goiás,600000.0,85.0,0,0,0,7932
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-128-lado-direito-logo-apos-a-ponte-do-rio-maranhao-1102708,"Rodovia DF 128 Lado direito logo após a Ponte do Rio Maranhão, PARANOA, PARANOA","Venda Rural 0,02 ha",0.02,200.0,,410000.0,2.0,0,0,4,31365
/imovel/rural-3-quartos-venda-zona-rural-ceilandia-df-rodovia-br-070-km-17-st-de-chacaras-agusmao-1185063,"Rodovia BR 070, km 17 St de Chácaras A.Gusmão, ZONA RURAL, CEILANDIA","Venda Rural 0,05 ha",0.05,500.0,Chácara 3 quartos no Condomínio Bello Vale - Área de lazer completa com piscina e pomar - Próxima à,650000.0,1.0,3,0,10,30954
/imovel/rural-4-quartos-venda-zona-de-dinamizacao-santa-maria-df-nucleo-rural-de-santa-maria-1160717,"NUCLEO RURAL DE SANTA MARIA, ZONA DE DINAMIZACAO, SANTA MARIA","Venda Rural 0,03 ha",0.03,300.0,Núcleo Rural de Santa Maria | Chácara com 4 quartos - sendo 2 suítes - área de lazer - Zona de Dinam,1049000.0,3.0,4,2,0,CJ1704
/imovel/rural-0-quartos-venda-cidade-ocidental-cidade-ocidental-go-sq-1208407,"SQ, CIDADE OCIDENTAL, CIDADE OCIDENTAL","Venda Rural 2,00 ha",2.0,20000.0,Fazenda Xavier Chácara toda plana com acesso ao rio,500000.0,25.0,0,0,0,20280
/imovel/rural-0-quartos-venda-ceilandia-sul-ceilandia-df-qnp-16-conjunto-p-1194926,"QNP 16 Conjunto P, CEILANDIA SUL, CEILANDIA","Venda Rural 0,02 ha",0.02,200.0,Chácara de 2 Hectares com Tanques de Peixes e Horta à Venda no Setor de Chácaras P Sul - Ceilândia,250000.0,1.0,0,0,0,20346-J-DF
/imovel/rural-3-quartos-venda-jardim-botanico-brasilia-df-chacara-s-itaipu-973661,"Chacará S ITAIPU, JARDIM BOTANICO, BRASILIA","Venda Rural 4,60 ha",4.6,46000.0,Chacaras escrituradas e registradas na Estrada do Sol Mansões Itaipu,4500000.0,97.0,3,1,4,13036
/imovel/rural-1-quarto-venda-area-rural-de-formosa-formosa-go-rural-1184165,"RURAL, AREA RURAL DE FORMOSA, FORMOSA","Venda Rural 29,50 ha",29.5,295000.0,,8864784.0,30.0,1,0,0,25937
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-130-1011756,"Rodovia DF 130, PARANOA, PARANOA","Venda Rural 3,00 ha",3.0,30000.0,,500000.0,16.0,0,0,0,5580
/imovel/rural-0-quartos-venda-ceilandia-norte-ceilandia-df-area-especial-01-744089,"Área Especial 01, CEILANDIA NORTE, CEILANDIA","Venda Rural 380,00 ha",380.0,3800000.0,FAZENDA ALTO PADRÃO A VENDA  380 HECTARES,24999999.0,6.0,0,0,0,25363
/imovel/rural-3-quartos-venda-jardim-botanico-brasilia-df-comercial-alpha-center-1162259,"Comercial Alpha Center, JARDIM BOTANICO, BRASILIA","Venda Rural 0,02 ha",0.02,200.0,"Chácara com 3 dormitórios à venda, 20000 m² por R$ 2.200.000,00 - Jardim Botânico - Brasília/DF",2200000.0,12.0,3,1,3,CJ1704
/imovel/rural-3-quartos-venda-zona-rural-planaltina-df-zona-rural-936284,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 13,50 ha",13.5,135000.0,Núcleo Rural Fazenda Larga,2000000.0,14.0,3,0,0,5580
/imovel/rural-3-quartos-venda-centro-luziania-go-avenida-central-358577,"AVENIDA CENTRAL, CENTRO, LUZIANIA","Venda Rural 10,27 ha",10.27,102700.0,Belíssimo Haras em Luziânia GO (60 km de Brasília),2990000.0,29.0,3,0,0,11763
/imovel/rural-0-quartos-venda-setor-habitacional-fercal-sobradinho-df-rodovia-df-205-345701,"Rodovia DF 205, SETOR HABITACIONAL FERCAL, SOBRADINHO","Venda Rural 92,00 ha",92.0,920000.0,"(61) 3595-1212, Catingueiro  FAZENDA/ FERCAL / 92 HACTARES  /  RIO PERENE/ 61 3595-1212",2750000.0,2.0,0,0,3,23202
/imovel/rural-0-quartos-venda-ponte-alta-gama-df-ponte-alta-norte-1217353,"Ponte Alta Norte, PONTE ALTA, GAMA","Venda Rural 2,00 ha",2.0,20000.0,LOCALIZAÇÃO PRIVILEGIADA NA PONTE ALTA,4197000.0,209.0,0,0,6,29487
/imovel/rural-4-quartos-venda-setor-habitacional-por-do-sol-ceilandia-df-shpsquadra-503-1161938,"SHPSQuadra 503, SETOR HABITACIONAL POR DO SOL, CEILANDIA","Venda Rural 1,00 ha",1.0,10000.0,SHPS 503 - Chácara com casa de 4 quartos sendo 1 suíte à venda - Ceilândia,1600000.0,160.0,4,1,7,CJ1704
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-130-km-31-823964,"Rodovia DF 130 KM 31, PARANOA, PARANOA","Venda Rural 36,00 ha",36.0,360000.0,TERRENO COM FARTURA DE AGUA,2750000.0,7.0,0,0,0,24770
/imovel/rural-0-quartos-venda-zona-rural-luziania-go-area-rural-1206737,"Area Rural, ZONA RURAL, LUZIANIA","Venda Rural 1945000,00 ha",1945000.0,19450000000.0,Fazenda com 1.945 Hectares - Municipio Luziania/ Cristalina-,150000000.0,0.0,0,0,0,31488
/imovel/rural-0-quartos-venda-zona-rural-planaltina-df-zona-rural-1226481,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 2,00 ha",2.0,20000.0,,380000.0,19.0,0,0,10,31682
/imovel/rural-1-quarto-venda-jardim-botanico-brasilia-df-condominio-mansoes-serranas-647982,"Condomínio Mansões Serranas, JARDIM BOTANICO, BRASILIA","Venda Rural 2,53 ha",2.53,25299.999999999996,OPORTUNIDADE CHACARA ESCRITURADA E REGISTRADA NO COND. MANSÕES SERRANAS!,1570000.0,62.0,1,0,0,24203
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-12-1167069,"Rua 12, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,20 ha",2.2,22000.0,"Lago Oeste - Bela Chácara com galpão, área gourmet e lazer",890000.0,40.0,5,2,4,11763
